already added,http://schoolreportcards.in/SRC-New/ReportCard/ViewReport.aspx?T=1&AY=2016-17&cmbschool=27131001501&RT=1,2016-17,27131001501,Z.P.UPP.PRI. SCHOOL GOVINDPUR,Maharashtra,CHANDRAPUR,NAGBHID,2713100002 - GOVINDPUR,GOVINDPUR,WALLALWARSURYAKANTSURENDRARAO,Rural,441221,Primary with U.Primary,1,7,Co-educational,Local Body,Yes,1946,1946,1946,No,No,No,NA,No,0,0,1,20,4,"12,000","12,000","15,000","15,000",9,0,4,7,2,0,Yes,0,0,0,0,0,9,0,Marathi,nan,nan,Govt.,Pucca,10,Some,0,10,0,0,Yes,Yes,2,2,2,2,Yes,Others,Yes,Yes,200,Yes,No,Yes,6,4,Yes,Yes,Yes,No,0.0,100.0,50.0,0.0,-4.3,60.0,58.33,30.0,27.0,58.43,1.5,5.62,4.49,88.39
already added,http://schoolreportcards.in/SRC-New/ReportCard/ViewReport.aspx?T=1&AY=2016-17&cmbschool=27131000501&RT=1,2016-17,27131000501,Z.P.UPP.PRI. SCHOOL DEOPAYALI,Maharashtra,CHANDRAPUR,NAGBHID,2713100001 - BALAPUR,DEVPAYALI,KAPGATESS,Rural,441221,Primary with U.Primary,1,7,Co-educational,Local Body,Yes,1954,1954,1993,No,No,No,NA,No,0,0,1,15,1,"12,000","12,000","15,000","15,000",6,0,5,3,3,0,Yes,0,0,0,0,0,6,6,Marathi,nan,nan,Govt.,Pucca but broken,6,Some,0,5,1,0,Yes,Yes,1,1,1,1,Yes,Hand Pumps,Yes,Yes,225,No,Yes,NA,1,1,Yes,Yes,Yes,Yes,0.0,100.0,0.0,0.0,1.52,0.0,68.97,22.0,22.0,55.22,0.0,0.75,21.64,77.61
already added,http://schoolreportcards.in/SRC-New/ReportCard/ViewReport.aspx?T=1&AY=2016-17&cmbschool=27131001101&RT=1,2016-17,27131001101,Z.P.UPP.PRI. SCHOOL GANGASAGAR HETI,Maharashtra,CHANDRAPUR,NAGBHID,2713100001 - BALAPUR,GANGASAGARHETI,nan,Rural,441221,Primary with U.Primary,1,7,Co-educational,Local Body,Yes,1956,1956,1956,No,No,No,NA,No,0,0,1,15,1,"12,000","9,515","15,000","9,705",4,0,2,4,0,1,Yes,0,0,0,0,0,4,0,Marathi,nan,nan,Govt.,Pucca,8,Some,0,7,1,0,Yes,Yes,1,1,1,1,Yes,Well,Yes,Yes,590,No,Yes,NA,1,1,Yes,Yes,Yes,Yes,0.0,100.0,0.0,0.0,8.0,42.86,33.33,27.0,14.0,42.59,0.0,6.48,19.44,74.07
already added,http://schoolreportcards.in/SRC-New/ReportCard/ViewReport.aspx?T=1&AY=2016-17&cmbschool=27131005501&RT=1,2016-17,27131005501,Z.P.UPP.PRI. SCHOOL DONGARGAON (BUJ),Maharashtra,CHANDRAPUR,NAGBHID,2713100005 - MANGLI,DONGARGOAN (BUJ),nan,Rural,441205,Primary with U.Primary,1,7,Co-educational,Local Body,Yes,1949,1949,1949,No,No,No,NA,No,0,0,1,12,2,"12,000","12,000","15,000","15,000",7,0,5,4,3,0,Yes,0,0,0,0,0,7,1,Marathi,nan,nan,Govt.,Partial,8,Some,0,6,1,1,Yes,Yes,1,1,1,1,Yes,Hand Pumps,Yes,Yes,350,No,Yes,NA,0,0,Yes,Yes,Yes,Yes,12.5,100.0,0.0,0.0,-3.6,40.0,54.84,19.0,17.0,52.24,0.0,14.93,23.13,61.94
already added,http://schoolreportcards.in/SRC-New/ReportCard/ViewReport.aspx?T=1&AY=2016-17&cmbschool=27131000601&RT=1,2016-17,27131000601,Z.P.UPP.PRI. SCHOOL BALAPUR(BUJ),Maharashtra,CHANDRAPUR,NAGBHID,2713100001 - BALAPUR,BALAPUR (BU),nan,Rural,441221,Primary with U.Primary,1,7,Co-educational,Local Body,Yes,1949,1949,1949,No,No,No,NA,No,0,0,1,20,3,"12,000","12,000","40,000","40,000",8,0,8,4,4,0,Yes,1,1,0,0,0,8,0,Marathi,nan,nan,Govt.,Pucca,7,All,4,3,0,4,Yes,Yes,2,2,2,2,Yes,Hand Pumps,Yes,Yes,225,No,Yes,NA,1,1,Yes,Yes,Yes,Yes,0.0,100.0,0.0,0.0,1.52,0.0,68.97,22.0,22.0,55.22,0.0,0.75,21.64,77.61
already added,http://schoolreportcards.in/SRC-New/ReportCard/ViewReport.aspx?T=1&AY=2016-17&cmbschool=27131000601&RT=1,2016-17,27131000601,Z.P.UPP.PRI. SCHOOL BALAPUR(BUJ),Maharashtra,CHANDRAPUR,NAGBHID,2713100001 - BALAPUR,BALAPUR (BU),nan,Rural,441221,Primary with U.Primary,1,7,Co-educational,Local Body,Yes,1949,1949,1949,No,No,No,NA,No,0,0,1,20,3,"12,000","12,000","40,000","40,000",8,0,8,4,4,0,Yes,1,1,0,0,0,8,0,Marathi,nan,nan,Govt.,Pucca,7,All,4,3,0,4,Yes,Yes,2,2,2,2,Yes,Hand Pumps,Yes,Yes,680,Yes,Yes,NA,5,3,Yes,Yes,Yes,No,57.14,100.0,0.0,0.0,-0.48,45.16,52.94,26.0,30.0,49.04,0.0,14.9,8.17,75.48
already added,http://schoolreportcards.in/SRC-New/ReportCard/ViewReport.aspx?T=1&AY=2016-17&cmbschool=27131003001&RT=1,2016-17,27131003001,Z.P.UPP.PRI. SCHOOL KITALI (BOR),Maharashtra,CHANDRAPUR,NAGBHID,2713100003 - KITALI,KITALI (BOR),nan,Rural,441221,Primary with U.Primary,1,7,Co-educational,Local Body,Yes,1955,1955,1955,No,No,No,NA,No,0,0,1,7,3,"12,000","12,000","15,000","15,000",7,0,3,3,4,1,Yes,0,2,0,0,0,7,0,Marathi,nan,nan,Govt.,Partial,7,All,1,4,3,0,Yes,Yes,1,1,2,2,Yes,Well,Yes,Yes,797,No,No,No,1,1,Yes,Yes,Yes,Yes,0.0,100.0,0.0,0.0,-3.88,62.5,51.85,18.0,18.0,54.84,0.0,12.9,21.77,65.32
already added,http://schoolreportcards.in/SRC-New/ReportCard/ViewReport.aspx?T=1&AY=2016-17&cmbschool=27131502201&RT=1,2016-17,27131502201,Z.P.UPP.PRI SCH WANI (BU),Maharashtra,CHANDRAPUR,JIWATI,2713150002 - WANI (BU),WANI (BUJ),nan,Rural,442908,Primary with U.Primary,1,7,Co-educational,Local Body,Yes,1987,1987,2003,No,No,No,NA,No,0,0,1,2,2,"5,000","5,000","5,000","5,000",6,0,3,6,0,0,Yes,0,0,0,0,0,6,0,Marathi,nan,nan,Govt.,Barbed wire fencing,8,Some,0,4,4,0,Yes,Yes,1,1,1,1,No,Tap Water,No,Yes,43,Yes,Yes,NA,5,3,Yes,No,NA,No,0.0,100.0,50.0,0.0,1.75,51.61,0.0,19.0,15.0,55.17,1.72,26.72,0.0,67.24
already added,http://schoolreportcards.in/SRC-New/ReportCard/ViewReport.aspx?T=1&AY=2016-17&cmbschool=27131003101&RT=1,2016-17,27131003101,Z.P.UPP.PRI. SCHOOL CHINDI (CHAK),Maharashtra,CHANDRAPUR,NAGBHID,2713100003 - KITALI,CHINDI (CHAK),nan,Rural,441221,Primary with U.Primary,1,7,Co-educational,Local Body,Yes,1963,1963,1963,No,No,No,NA,No,0,0,1,10,3,"12,000","10,000","15,000","10,000",4,0,3,4,0,0,No,0,0,0,0,0,4,0,Marathi,nan,nan,Govt.,Partial,6,Some,0,4,0,2,Yes,Yes,2,2,2,2,Yes,Hand Pumps,Yes,Yes,250,No,Yes,NA,2,1,Yes,Yes,Yes,Yes,33.33,100.0,0.0,0.0,-5.21,25.0,57.89,23.0,15.0,56.04,0.0,4.4,62.64,32.97
already added,http://schoolreportcards.in/SRC-New/ReportCard/ViewReport.aspx?T=1&AY=2016-17&cmbschool=27131507901&RT=1,2016-17,27131507901,Z.P.UPP.PRI SCH KOLANDI,Maharashtra,CHANDRAPUR,JIWATI,2713150005 - PATAN,KOLANDI,nan,Rural,442908,Primary with U.Primary,1,8,Co-educational,Local Body,Yes,1990,1990,1994,No,No,No,NA,No,0,0,0,4,2,"12,000","12,000","15,000","12,000",5,0,2,4,1,0,Yes,0,0,0,0,0,5,0,Marathi,nan,nan,Govt.,Partial,7,Some,0,5,1,1,Yes,Yes,1,1,1,1,No,Hand Pumps,Yes,Yes,475,No,Yes,NA,0,0,Yes,Yes,Yes,Yes,14.29,100.0,40.0,0.0,0.0,49.3,53.85,21.0,15.0,53.85,4.81,68.27,12.5,6.73
already added,http://schoolreportcards.in/SRC-New/ReportCard/ViewReport.aspx?T=1&AY=2016-17&cmbschool=27131509001&RT=1,2016-17,27131509001,Z.P.UPP.PRI SCH CHIKHALI (BU),Maharashtra,CHANDRAPUR,JIWATI,2713150005 - PATAN,CHIKHALI (BU),nan,Rural,442908,Primary with U.Primary,1,8,Co-educational,Local Body,Yes,1965,1965,2008,No,No,No,NA,No,0,0,1,10,16,"12,000","12,000","15,000","15,000",7,0,4,6,1,0,Yes,0,6,0,0,0,7,0,Marathi,nan,nan,Govt.,Pucca,6,Some,0,5,0,1,Yes,Yes,2,2,1,1,Yes,Hand Pumps,Yes,Yes,300,Yes,Yes,NA,6,4,Yes,Yes,No,NA,16.67,100.0,0.0,0.0,-2.84,100.0,46.15,20.0,23.0,45.26,0.0,0.73,85.4,13.14
already added,http://schoolreportcards.in/SRC-New/ReportCard/ViewReport.aspx?T=1&AY=2016-17&cmbschool=27130503101&RT=1,2016-17,27130503101,Z.P.UPP. PRY.SCHOOL BAILAMPUR,Maharashtra,CHANDRAPUR,RAJURA,2713050004 - MANOLI,BAILAMPUR,nan,Rural,442908,Primary with U.Primary,1,8,Co-educational,Local Body,Yes,1982,1982,2001,No,No,No,NA,No,0,0,1,8,3,"12,000","12,000","15,000","15,000",6,0,5,3,3,0,Yes,0,2,0,0,0,6,2,Marathi,Marathi,Marathi,Govt.,Partial,7,Some,0,7,0,0,No,Yes,2,1,2,1,Yes,Hand Pumps,Yes,Yes,260,No,Yes,NA,2,0,Yes,Yes,Yes,Yes,0.0,100.0,50.0,0.0,8.41,62.5,60.94,19.0,17.0,57.76,1.72,27.59,55.17,15.52
already added,http://schoolreportcards.in/SRC-New/ReportCard/ViewReport.aspx?T=1&AY=2016-17&cmbschool=27130501101&RT=1,2016-17,27130501101,Z.P.UPP. PRY SCHOOL SUMTHANA,Maharashtra,CHANDRAPUR,RAJURA,2713050001 - AHERI,SUMTHANA,nan,Rural,442905,Primary with U.Primary,1,7,Co-educational,Local Body,Yes,1962,1962,1962,No,No,No,NA,No,0,0,1,7,4,"12,000","12,000","20,000","20,000",5,0,4,3,2,0,No,0,4,0,0,0,5,0,Marathi,Hindi,English,Govt.,Partial,7,All,0,5,2,0,Yes,Yes,1,1,1,1,No,Hand Pumps,Yes,Yes,340,No,Yes,NA,2,2,Yes,Yes,Yes,Yes,0.0,100.0,0.0,0.0,-10.68,69.23,30.77,18.0,13.0,43.48,0.0,14.13,14.13,71.74
already added,http://schoolreportcards.in/SRC-New/ReportCard/ViewReport.aspx?T=1&AY=2016-17&cmbschool=27130500601&RT=1,2016-17,27130500601,Z.P.UPP. PRY SCHOOL PACHGAON,Maharashtra,CHANDRAPUR,RAJURA,2713050001 - AHERI,PACHGAON,nan,Rural,442905,Primary with U.Primary,1,7,Co-educational,Local Body,Yes,1946,1946,1946,No,No,Yes,NA,Yes,55,3,1,12,4,"12,000","12,000","20,000","20,000",6,0,5,2,4,0,Yes,1,4,0,2,5,6,6,Marathi,Hindi,English,Govt.,Partial,7,All,1,3,2,2,Yes,Yes,1,1,2,2,No,Well,Yes,Yes,422,Yes,Yes,NA,5,2,Yes,Yes,Yes,Yes,28.57,100.0,0.0,0.0,-23.23,0.0,63.64,20.0,17.0,52.94,0.0,1.68,18.49,78.15
already added,http://schoolreportcards.in/SRC-New/ReportCard/ViewReport.aspx?T=1&AY=2016-17&cmbschool=27130501201&RT=1,2016-17,27130501201,Z.P.UPP. PRY SCHOOL BHENDAVI,Maharashtra,CHANDRAPUR,RAJURA,2713050002 - BHENDAVI,BHENDAVI,nan,Rural,442908,Primary with U.Primary,1,8,Co-educational,Local Body,Yes,1960,1960,1991,No,No,No,NA,No,0,0,1,7,7,"12,000","12,000","20,000","20,000",6,0,4,5,1,0,Yes,0,4,0,0,0,6,0,Marathi,Marathi,Marathi,Govt.,Pucca but broken,6,All,0,6,0,0,Yes,Yes,2,2,2,2,No,Tap Water,Yes,Yes,350,No,Yes,NA,4,2,Yes,Yes,Yes,No,0.0,100.0,0.0,0.0,-5.56,62.5,52.31,14.0,14.0,54.12,2.35,9.41,76.47,10.59
already added,http://schoolreportcards.in/SRC-New/ReportCard/ViewReport.aspx?T=1&AY=2016-17&cmbschool=27131305501&RT=1,2016-17,27131305501,"Z.P.UPP. PRIMARY SCHOOL, PENDHARI MAKTA",Maharashtra,CHANDRAPUR,SAOLI,2713130005 - PATHARI,PENDHARIMAKTA,nan,Rural,441225,Primary with U.Primary,1,7,Co-educational,Local Body,Yes,1949,1949,1950,No,No,No,NA,No,0,0,1,8,7,"12,000","12,000","15,000","15,000",7,0,5,6,1,0,Yes,0,1,0,0,0,7,0,Marathi,Marathi,Marathi,Govt.,Partial,7,Some,0,7,0,0,Yes,Yes,1,1,1,1,No,Hand Pumps,Yes,Yes,559,Yes,Yes,NA,5,2,Yes,Yes,Yes,Yes,0.0,100.0,0.0,0.0,-9.85,66.67,39.62,17.0,17.0,52.1,0.0,7.56,44.54,47.9
already added,http://schoolreportcards.in/SRC-New/ReportCard/ViewReport.aspx?T=1&AY=2016-17&cmbschool=27131304201&RT=1,2016-17,27131304201,"Z.P.UPP. PRIMARY SCHOOL, PATHARI",Maharashtra,CHANDRAPUR,SAOLI,2713130005 - PATHARI,PATHARI,nan,Rural,441215,Primary with U.Primary,1,7,Co-educational,Local Body,Yes,1924,1924,1925,No,No,No,NA,No,0,0,1,5,8,"12,000","12,000","20,000","20,000",13,3,8,11,5,0,Yes,0,0,3,0,0,16,0,Marathi,Marathi,Marathi,Govt.,Pucca,15,All,0,15,0,0,Yes,Yes,3,3,2,2,Yes,Hand Pumps,Yes,Yes,200,Yes,Yes,NA,5,2,Yes,No,NA,No,0.0,100.0,0.0,0.0,0.0,43.1,56.52,26.0,28.0,49.52,0.0,13.88,27.51,58.61
already added,http://schoolreportcards.in/SRC-New/ReportCard/ViewReport.aspx?T=1&AY=2016-17&cmbschool=27131305701&RT=1,2016-17,27131305701,"Z.P.UPP. PRIMARY SCHOOL, BOTHALI",Maharashtra,CHANDRAPUR,SAOLI,2713130006 - BOTHALI,BOTHALI,JAGANNATHBABABJIWADHAI,Rural,441225,Primary with U.Primary,1,7,Co-educational,Local Body,Yes,1921,1921,1923,No,No,No,NA,No Response,0,0,0,0,0,0,0,0,0,7,0,3,3,4,0,Yes,0,0,0,0,0,7,1,Marathi,Marathi,Marathi,Govt.,Partial,7,All,7,5,1,1,Yes,Yes,1,1,1,1,Yes,Others,Yes,Yes,291,Yes,No,No,4,4,Yes,Yes,Yes,Yes,14.29,100.0,0.0,0.0,0.65,50.0,41.18,22.0,22.0,49.35,0.0,12.99,11.04,75.97
already added,http://schoolreportcards.in/SRC-New/ReportCard/ViewReport.aspx?T=1&AY=2016-17&cmbschool=27131305901&RT=1,2016-17,27131305901,"Z.P.UPP. PRIMARY SCHOOL, HIRAPUR",Maharashtra,CHANDRAPUR,SAOLI,2713130006 - BOTHALI,HIRAPUR,KISHORPANDURANGUNDIRWADE,Rural,441225,Primary with U.Primary,1,7,Co-educational,Local Body,Yes,1954,1954,1997,No,No,No,NA,No,0,0,1,10,6,"12,000","12,000","15,000","15,000",7,0,5,5,2,0,Yes,0,0,0,0,0,7,0,Marathi,Marathi,Marathi,Govt.,Pucca,7,All,0,4,0,3,Yes,Yes,1,1,1,1,No,Tap Water,Yes,Yes,925,Yes,Yes,NA,5,4,Yes,Yes,Yes,No,42.86,100.0,0.0,0.0,7.5,57.14,55.26,18.0,18.0,54.26,0.0,5.43,29.46,65.12
already added,http://schoolreportcards.in/SRC-New/ReportCard/ViewReport.aspx?T=1&AY=2016-17&cmbschool=27131306901&RT=1,2016-17,27131306901,"Z.P.UPP. PRIMARY SCHOOL, KAPSI",Maharashtra,CHANDRAPUR,SAOLI,2713130007 - SAMDA,KAPSI,nan,Rural,441225,Primary with U.Primary,1,7,Co-educational,Local Body,Yes,1961,1961,1962,No,No,No,NA,No,0,0,4,3,0,"12,000","12,000","15,000","15,000",8,0,8,6,2,0,No,0,0,0,0,0,8,0,Marathi,Marathi,Marathi,Govt.,Pucca,7,Some,0,7,0,0,Yes,Yes,2,2,2,2,No,Well,Yes,Yes,250,No,Yes,NA,1,1,Yes,No,NA,Yes,0.0,100.0,0.0,0.0,-2.02,92.86,35.29,24.0,28.0,49.48,0.0,7.22,8.76,84.02
already added,http://schoolreportcards.in/SRC-New/ReportCard/ViewReport.aspx?T=1&AY=2016-17&cmbschool=27131304301&RT=1,2016-17,27131304301,"Z.P.UPP. PRIMARY SCHOOL, MUNDALA",Maharashtra,CHANDRAPUR,SAOLI,2713130005 - PATHARI,MUNDALA,KU.SUMANP.BAWRE,Rural,441225,Primary with U.Primary,1,8,Co-educational,Local Body,Yes,1936,1936,1999,No,No,No,NA,No,0,0,8,3,0,0,0,0,0,5,0,3,2,3,1,Yes,0,0,0,0,0,5,0,Marathi,Marathi,Marathi,Govt.,Partial,7,Some,0,7,0,0,Yes,Yes,1,1,1,1,No,Others,Yes,Yes,200,No,No,No,2,2,Yes,No,NA,Yes,0.0,100.0,0.0,0.0,-6.25,42.86,60.47,27.0,19.0,56.3,0.0,5.19,31.85,62.96
already added,http://schoolreportcards.in/SRC-New/ReportCard/ViewReport.aspx?T=1&AY=2016-17&cmbschool=27130805901&RT=1,2016-17,27130805901,"Z.P.UPP. PRI. SCHOOLVIHIRGAON, MUL",Maharashtra,CHANDRAPUR,MUL,2713080005 - MARODA,MUL WARD NO. 16 (VIHIRGAON),nan,Urban,441224,Primary Only,1,4,Co-educational,Local Body,Yes,1960,1960,0,No,No,No,NA,No,0,0,1,8,2,"5,000","5,000","5,000","5,000",2,0,1,0,2,0,No,0,0,0,0,0,2,0,Marathi,nan,nan,Govt.,Pucca but broken,0,All,0,0,0,0,No,Yes,0,0,0,0,Yes,Others,Yes,Yes,422,No,Yes,NA,0,0,Yes,Yes,Yes,Yes,0.0,100.0,100.0,0.0,2.22,55.56,40.0,23.0,0.0,52.17,2.17,19.57,32.61,45.65
already added,http://schoolreportcards.in/SRC-New/ReportCard/ViewReport.aspx?T=1&AY=2016-17&cmbschool=27131303101&RT=1,2016-17,27131303101,"Z.P.UPP. PRIMARY SCHOOL, BELGAON",Maharashtra,CHANDRAPUR,SAOLI,2713130003 - ANTARGAO,BELGAON,nan,Rural,441215,Primary with U.Primary,1,7,Co-educational,Local Body,Yes,1962,1962,1988,No,No,No,NA,No,0,0,1,12,4,"12,000","12,000","15,000","15,000",4,0,1,3,1,0,No,0,0,0,0,0,4,0,Marathi,Marathi,Marathi,Govt.,Partial,7,All,0,6,0,1,Yes,Yes,1,1,1,1,No,Tap Water,Yes,Yes,293,No,No,No,0,0,Yes,No,NA,No,14.29,100.0,0.0,0.0,11.97,50.0,25.0,33.0,19.0,48.09,0.0,3.05,3.05,93.89
already added,http://schoolreportcards.in/SRC-New/ReportCard/ViewReport.aspx?T=1&AY=2016-17&cmbschool=27130808001&RT=1,2016-17,27130808001,Z.P.UPP. PRI. SCHOOLTEKADI,Maharashtra,CHANDRAPUR,MUL,2713080007 - TEKADI,TEKADI,nan,Rural,441224,Primary with U.Primary,1,7,Co-educational,Local Body,Yes,1930,1930,1930,No,No,No,NA,No,0,0,1,8,4,"5,000","3,000","10,000","5,000",7,0,4,5,2,0,No,0,0,0,0,0,7,0,Marathi,nan,nan,Govt.,Partial,7,All,0,6,1,0,Yes,Yes,2,2,2,2,Yes,Hand Pumps,Yes,Yes,300,No,Yes,NA,2,1,Yes,Yes,Yes,Yes,0.0,100.0,66.67,0.0,-8.64,33.33,58.33,21.0,21.0,44.59,2.03,14.19,8.11,76.35
already added,http://schoolreportcards.in/SRC-New/ReportCard/ViewReport.aspx?T=1&AY=2016-17&cmbschool=27130805601&RT=1,2016-17,27130805601,"Z.P.UPP. PRI. SCHOOL, (GIRLS) MUL",Maharashtra,CHANDRAPUR,MUL,2713080005 - MARODA,MUL NO. - 2,nan,Urban,441224,Primary Only,1,4,Girls,Local Body,Yes,1967,1967,0,No,No,No,NA,No,0,0,1,9,4,"5,000","5,000","10,000","10,000",5,0,3,1,4,0,No,0,0,0,0,0,5,0,Marathi,nan,nan,Govt.,Pucca,3,All,0,3,0,0,No,Yes,0,0,2,2,Yes,Tap Water,Yes,Yes,382,No,No,No,0,0,Yes,Yes,Yes,Yes,0.0,100.0,100.0,0.0,6.38,100.0,100.0,20.0,33.0,100.0,3.0,6.0,7.0,82.0
already added,http://schoolreportcards.in/SRC-New/ReportCard/ViewReport.aspx?T=1&AY=2016-17&cmbschool=27130807201&RT=1,2016-17,27130807201,Z.P.UPP. PRI. SCHOOL SUSHI,Maharashtra,CHANDRAPUR,MUL,2713080006 - SUSHI,SUSHI,nan,Rural,441224,Primary with U.Primary,1,7,Co-educational,Local Body,Yes,1945,1945,1945,No,No,No,NA,No,0,0,1,10,1,"12,000","12,000","20,000","20,000",7,0,6,4,3,1,Yes,0,2,0,0,0,7,0,Marathi,nan,nan,Govt.,Partial,8,All,0,8,0,0,Yes,Yes,2,2,2,2,Yes,Hand Pumps,Yes,Yes,350,Yes,Yes,NA,5,2,Yes,No,NA,No,0.0,100.0,0.0,0.0,-1.14,50.0,25.0,25.0,22.0,48.85,0.0,4.6,4.6,90.8
already added,http://schoolreportcards.in/SRC-New/ReportCard/ViewReport.aspx?T=1&AY=2016-17&cmbschool=27130807901&RT=1,2016-17,27130807901,Z.P.UPP. PRI. SCHOOL RAJGAD,Maharashtra,CHANDRAPUR,MUL,2713080007 - TEKADI,RAJGARH,nan,Rural,441225,Primary with U.Primary,1,7,Co-educational,Local Body,Yes,1935,0,0,No,No,No,NA,No,0,0,0,0,0,0,0,0,0,7,0,6,5,2,0,Yes,0,0,0,0,0,7,0,Marathi,nan,nan,Govt.,Under Construction,8,Some,0,8,0,0,Yes,Yes,1,1,1,1,Yes,Tap Water,Yes,Yes,795,Yes,Yes,NA,5,5,Yes,Yes,Yes,Yes,0.0,100.0,0.0,0.0,4.03,64.29,53.33,18.0,16.0,48.84,0.0,10.85,34.88,52.71
already added,http://schoolreportcards.in/SRC-New/ReportCard/ViewReport.aspx?T=1&AY=2016-17&cmbschool=27131003601&RT=1,2016-17,27131003601,Z.P.UPP. PRI. SCHOOL PANHOLI,Maharashtra,CHANDRAPUR,NAGBHID,2713100004 - KORDHA,PANHOLI,nan,Rural,441205,Primary with U.Primary,1,7,Co-educational,Local Body,Yes,1962,1962,2001,No,No,No,NA,No,0,0,1,8,1,"20,000","16,000","20,000","20,000",8,0,5,3,5,0,Yes,0,0,0,0,0,8,0,Marathi,nan,nan,Govt.,Pucca but broken,7,Some,0,7,0,0,Yes,Yes,1,1,1,1,Yes,Tap Water,Yes,Yes,220,No,Yes,NA,2,1,Yes,Yes,Yes,No,0.0,100.0,0.0,0.0,-6.25,46.67,51.35,17.0,19.0,50.37,0.0,11.11,27.41,61.48
already added,http://schoolreportcards.in/SRC-New/ReportCard/ViewReport.aspx?T=1&AY=2016-17&cmbschool=27130805401&RT=1,2016-17,27130805401,Z.P.UPP. PRI. SCHOOL MARODA,Maharashtra,CHANDRAPUR,MUL,2713080005 - MARODA,MARODA,NAMDEOMAROTRAORAUT,Rural,441224,Primary with U.Primary,1,7,Co-educational,Local Body,Yes,1910,1910,1910,No,No,No,NA,No,0,0,1,9,6,"12,000","12,000","20,000","20,000",10,0,5,4,6,0,Yes,0,0,0,0,0,10,0,Marathi,nan,nan,Govt.,Partial,10,All,3,10,0,0,No,Yes,2,2,1,1,Yes,Tap Water,Yes,Yes,400,Yes,No,Yes,5,3,Yes,No,NA,No,0.0,100.0,0.0,0.0,-6.43,41.94,36.36,26.0,26.0,47.71,0.0,11.83,4.2,83.59
already added,http://schoolreportcards.in/SRC-New/ReportCard/ViewReport.aspx?T=1&AY=2016-17&cmbschool=27130804901&RT=1,2016-17,27130804901,Z.P.UPP. PRI. SCHOOL NAVEGAON BHU,Maharashtra,CHANDRAPUR,MUL,2713080004 - JUNASURLA,NAVEGAON BHUJLA,nan,Rural,441226,Primary with U.Primary,1,7,Co-educational,Local Body,Yes,1949,1949,1990,No,No,No,NA,No,0,0,1,6,3,"12,000","11,500","20,000","19,834",7,0,5,5,2,1,Yes,0,0,0,0,0,7,0,Marathi,nan,nan,Govt.,Partial,7,Some,2,7,0,0,Yes,Yes,2,2,2,2,Yes,Hand Pumps,No,Yes,345,No,Yes,NA,1,1,Yes,Yes,Yes,No,0.0,100.0,0.0,0.0,11.31,50.0,100.0,27.0,27.0,49.73,0.0,5.35,1.6,93.05
already added,http://schoolreportcards.in/SRC-New/ReportCard/ViewReport.aspx?T=1&AY=2016-17&cmbschool=27130806501&RT=1,2016-17,27130806501,Z.P.UPP. PRI. SCHOOL CHIROLI,Maharashtra,CHANDRAPUR,MUL,2713080006 - SUSHI,CHIROLI,nan,Rural,441224,Primary with U.Primary,1,7,Co-educational,Local Body,Yes,1904,1904,1960,No,No,No,NA,No,0,0,1,20,2,"12,000","12,000","20,000","20,000",8,0,8,4,4,0,Yes,0,0,0,0,0,8,0,Marathi,nan,nan,Govt.,Pucca,8,All,1,7,0,1,Yes,Yes,2,2,2,2,Yes,Tap Water,Yes,Yes,1200,No,Yes,NA,2,2,Yes,Yes,Yes,Yes,12.5,100.0,0.0,0.0,3.67,57.69,47.83,28.0,28.0,48.67,0.0,23.01,10.18,65.04
already added,http://schoolreportcards.in/SRC-New/ReportCard/ViewReport.aspx?T=1&AY=2016-17&cmbschool=27130806601&RT=1,2016-17,27130806601,Z.P.UPP. PRI. SCHOOL DABGAON,Maharashtra,CHANDRAPUR,MUL,2713080006 - SUSHI,DABGAON (MAKTA),RSCHAUDHARI,Rural,442918,Primary with U.Primary,1,7,Co-educational,Local Body,Yes,1964,1964,1995,No,No,No,NA,No,0,0,1,8,2,"12,000","10,000","15,000","13,000",5,0,3,3,2,0,Yes,0,0,0,0,0,5,0,Marathi,nan,nan,Govt.,Partial,6,All,0,6,0,0,Yes,Yes,1,1,1,1,Yes,Hand Pumps,Yes,Yes,695,No,Yes,NA,2,2,Yes,Yes,Yes,No,0.0,100.0,50.0,0.0,20.83,47.37,61.54,23.0,19.0,51.72,1.72,16.38,11.21,70.69
already added,http://schoolreportcards.in/SRC-New/ReportCard/ViewReport.aspx?T=1&AY=2016-17&cmbschool=27130807701&RT=1,2016-17,27130807701,Z.P.UPP. PRI. SCHOOL CHIMDA,Maharashtra,CHANDRAPUR,MUL,2713080007 - TEKADI,nan,nan,Rural,441224,Primary with U.Primary,1,7,Co-educational,Local Body,Yes,1950,1950,1997,No,No,No,NA,No,0,0,1,8,5,"12,000","12,000","20,000","20,000",7,0,6,1,6,0,Yes,1,0,0,0,0,7,0,Marathi,nan,nan,Govt.,Pucca,6,Some,0,3,3,0,Yes,Yes,1,1,1,1,Yes,Well,Yes,Yes,300,No,Yes,NA,1,1,Yes,Yes,Yes,Yes,0.0,100.0,0.0,0.0,1.33,68.75,33.33,22.0,25.0,50.0,0.0,10.53,3.95,85.53
